Sigma Ratio Sc_solvent Sc_all Rho Emol nbonds A11 A12 A13 A14 A15 A22 A23 A24 A25 A33 A34 A35 A44 A45 A55 B Gamma rD kB Fsrp Rsrp Press1 Press2 Comp1 Comp2 Comp3 Comp4 Comp5
1.24434 -0.76019 6.22614e+07 6.22614e+07 4.29 0 0 -96.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.22 15.1 1.17 0.0 0.0 0.0 -4.866 -0.469 1.0 0.0 0.0 0.0 0.0 
10.6285 0.121473 6017.9 6017.9 7.55 0 0 -62.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.1 13.98 1.22 0.0 0.0 0.0 559.921 -0.456 1.0 0.0 0.0 0.0 0.0 
0.220224 0.343809 3126.93 3042.17 5.87 35483.718 1078 -21.86 -26.89 -26.23 -16.83 0.0 -53.54 -26.77 -18.2 0.0 -44.82 -33.17 0.0 -37.96 0.0 0.0 62.32 13.0 1.42 51.2 87.3 1.03 218.522 0.435 0.954 0.01 0.012 0.024 0.0 
2.5044 0.0782892 1031.74 1022.17 4.76 12274.726 350 -30.43 -10.65 0.0 0.0 0.0 -98.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.64 12.49 1.45 55.0 89.1 1.01 48.603 -0.117 0.99 0.01 0.0 0.0 0.0 
13.6976 0.132712 3813.94 3742.14 7.15 16225.415 1278 -78.08 -29.67 -92.92 0.0 0.0 -61.3 -17.16 0.0 0.0 -69.2 0.0 0.0 0.0 0.0 0.0 65.73 13.05 1.39 16.8 85.3 1.01 305.671 -0.704 0.977 0.003 0.02 0.0 0.0 
3.14008 0.292116 507368 489134 5.64 25114.531 773 -110.98 -64.37 -42.17 0.0 0.0 -91.27 -54.76 0.0 0.0 -114.99 0.0 0.0 0.0 0.0 0.0 11.52 12.02 1.1 47.3 97.0 1.07 -1.967 -0.633 0.96 0.02 0.02 0.0 0.0 
0.100917 0.333418 544.054 534.896 7.79 22558.17 1030 -16.5 -10.89 -3.96 -15.68 0.0 -119.91 -83.94 -75.54 0.0 -66.09 -37.67 0.0 -54.49 0.0 0.0 35.38 15.43 1.26 35.13 58.0 1.07 442.159 1.415 0.983 0.002 0.013 0.002 0.0 
2.80366 0.307576 6638.75 6612.95 7.42 5856.5054 229 -47.15 -36.31 0.0 0.0 0.0 -93.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.86 12.81 1.46 37.8 82.6 1.04 581.688 -0.467 0.996 0.004 0.0 0.0 0.0 
12.1618 0.201081 3383.64 3383.64 7.92 0 0 -60.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.25 14.2 1.43 0.0 0.0 0.0 308.788 -0.768 1.0 0.0 0.0 0.0 0.0 
22.953 0.170368 8574.39 8281.61 6.9 21400.854 809 -103.55 -68.34 -23.82 -99.41 0.0 -56.71 -84.5 -68.05 0.0 -112.23 -59.48 0.0 -53.47 0.0 0.0 68.34 12.45 1.6 39.6 81.4 1.02 157.488 -1.147 0.953 0.02 0.012 0.015 0.0 
8.90845 0.215926 68.5684 67.3565 4.3 16859.961 604 -53.83 -27.99 0.0 0.0 0.0 -113.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.34 14.33 1.43 41.1 56.4 1.05 -2.107 -0.706 0.982 0.018 0.0 0.0 0.0 
25.158 0.0663641 907.221 875.283 6.55 22149.18 2200 -102.34 -117.69 -113.6 0.0 0.0 -79.08 -18.19 0.0 0.0 -82.54 0.0 0.0 0.0 0.0 0.0 59.3 14.75 1.09 12.8 97.3 1.0 10.653 -0.772 0.957 0.022 0.021 0.0 0.0 
1.36031 0.199402 298.735 295.149 7.05 22339.309 686 -26.67 -34.4 -18.94 0.0 0.0 -75.57 -80.86 0.0 0.0 -34.48 0.0 0.0 0.0 0.0 0.0 31.11 15.06 1.34 50.6 33.0 1.03 195.236 -0.267 0.987 0.002 0.011 0.0 0.0 
5.59412 0.177094 402.898 388.003 3.99 22936.709 734 -51.38 -15.41 -32.88 -49.84 0.0 -116.54 -44.29 -45.45 0.0 -49.29 -71.96 0.0 -29.35 0.0 0.0 64.96 14.1 1.13 48.1 45.7 1.05 -1.683 -0.237 0.953 0.023 0.004 0.02 0.0 
0.20569 0.607072 720.316 665.596 4.63 22420.897 819 -28.53 -22.25 -3.99 -21.11 -23.39 -106.08 -107.14 -77.44 -66.83 -109.79 -59.29 -94.42 -27.32 -14.75 -43.41 52.98 14.78 1.57 41.3 87.1 1.02 18.594 -0.222 0.911 0.023 0.018 0.024 0.024 
10.3286 0.215862 30800.9 30233.2 6 16844.724 1028 -67.28 -95.54 -65.93 -25.57 0.0 -90.12 -87.42 -20.73 0.0 -103.34 -47.54 0.0 -88.76 0.0 0.0 79.93 14.98 1.55 21.6 62.8 1.04 174.847 -0.7 0.978 0.005 0.011 0.006 0.0 
15.9002 0.178278 1680.23 1629.98 4.32 30600.985 1048 -78.65 -114.04 -84.94 -65.28 0.0 -69.12 -44.24 -33.18 0.0 -89.2 -127.56 0.0 -43.12 0.0 0.0 44.09 15.61 1.54 44.4 74.2 1.01 -3.061 -0.917 0.949 0.02 0.023 0.008 0.0 
68.8057 0.0862274 25.3163 25.151 6.95 6558.8517 480 -71.58 -80.17 0.0 0.0 0.0 -48.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.78 14.96 1.06 18.4 62.0 1.07 -2.986 -2.02 0.991 0.009 0.0 0.0 0.0 
13.9547 0.145197 1684.05 1567.73 6.99 103948.81 3876 -100.74 -91.67 -126.93 -55.41 -10.07 -11.7 -10.53 -6.55 -6.08 -29.38 -37.31 -3.23 -64.79 -45.35 -102.52 51.14 14.27 1.14 40.17 61.2 1.09 28.244 -0.612 0.929 0.019 0.021 0.011 0.02 
21.1467 0.113639 2059.19 2007.48 6.3 5785.7277 528 -118.4 -46.18 -118.4 -97.09 0.0 -119.36 -35.81 -70.42 0.0 -54.13 -32.48 0.0 -45.08 0.0 0.0 56.03 14.54 1.18 14.3 89.5 1.01 -11.557 -0.836 0.955 0.019 0.015 0.011 0.0 
0.533197 0.0667245 255.547 247.469 6.27 40359.937 1122 -19.52 -20.89 -23.03 -28.69 0.0 -33.61 -38.65 -20.17 0.0 -27.06 -39.51 0.0 -68.48 0.0 0.0 25.28 12.75 1.38 56.7 88.7 1.09 89.597 0.026 0.952 0.021 0.003 0.024 0.0 
13.1687 0.15659 486.8 480.507 4.8 12412.855 656 -56.35 -8.45 0.0 0.0 0.0 -102.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.93 15.48 1.44 26.2 93.0 1.03 -3.511 -0.66 0.982 0.018 0.0 0.0 0.0 
5.31004 0.185899 53.8298 51.0144 7.94 38761.281 1037 -28.09 -25.84 -31.46 -37.08 -22.19 -95.67 -66.97 -74.62 -109.06 -29.68 -42.44 -39.47 -18.98 -8.54 -61.54 18.83 15.85 1.05 59.4 70.1 1.05 130.172 -0.29 0.94 0.025 0.015 0.003 0.017 
44.7474 0.233616 1358.49 1291.23 7.45 47617.262 2914 -66.33 -21.89 -96.84 -51.74 0.0 -119.52 -137.45 -107.57 0.0 -41.96 -13.43 0.0 -106.81 0.0 0.0 13.88 16.0 1.57 19.4 53.5 1.05 -10.346 14.822 0.95 0.013 0.015 0.022 0.0 
4.33973 0.168095 282.165 282.165 5.98 0 0 -38.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37.69 15.01 1.25 0.0 0.0 0.0 61.653 -0.323 1.0 0.0 0.0 0.0 0.0 
29.0171 0.0336882 341.864 341.864 4.29 0 0 -78.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.42 14.87 1.12 0.0 0.0 0.0 -3.559 -0.76 1.0 0.0 0.0 0.0 0.0 
6.03349 0.258218 1050.36 1050.36 4.59 0 0 -51.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.97 14.03 1.56 0.0 0.0 0.0 -3.505 -0.56 1.0 0.0 0.0 0.0 0.0 
3.09629 0.260043 42.1712 42.1712 7.97 0 0 -26.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.62 14.46 1.08 0.0 0.0 0.0 115.918 -0.264 1.0 0.0 0.0 0.0 0.0 
9.32026 0.0559657 55.9583 55.2578 3.21 4087.8865 372 -55.95 -44.2 0.0 0.0 0.0 -111.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 45.56 13.97 1.16 14.2 40.8 1.02 -0.925 -0.307 0.985 0.015 0.0 0.0 0.0 
12.589 -0.448116 674.062 632.624 4.82 55256.953 2195 -61.42 -15.97 -7.98 -38.08 -67.56 -99.36 -98.37 -65.58 -35.77 -53.64 -66.51 -61.69 -53.51 -48.69 -118.48 32.92 13.3 1.27 37.2 68.8 1.05 -3.181 -0.518 0.934 0.007 0.015 0.025 0.019 
3.08641 0.267939 2377.84 2303.11 5.36 15501.447 537 -44.46 -22.67 -18.23 -7.11 0.0 -88.73 -76.31 -73.65 0.0 -72.63 -40.67 0.0 -97.96 0.0 0.0 63.82 12.47 1.54 43.8 32.4 1.08 65.807 -0.418 0.96 0.013 0.014 0.013 0.0 
0.605687 0.352907 88.3861 85.5814 7.02 52701.695 1706 -18.77 -25.9 -7.88 0.0 0.0 -31.29 -25.34 0.0 0.0 -22.38 0.0 0.0 0.0 0.0 0.0 29.58 14.91 1.11 47.6 86.3 1.02 215.444 0.304 0.962 0.018 0.02 0.0 0.0 
14.1725 0.0411003 1687.59 1793.12 3.32 8599.334 287 -79.64 -35.84 -62.12 0.0 0.0 -19.81 -22.39 0.0 0.0 -105.28 0.0 0.0 0.0 0.0 0.0 78.95 15.53 1.08 45.9 45.5 1.09 -1.172 -0.391 0.986 0.001 0.013 0.0 0.0 
2.39514 0.309854 21.9558 20.8871 5.68 37970.751 1940 -19.84 -11.31 -5.16 -24.4 -14.68 -41.13 -17.69 -10.69 -48.12 -19.15 -21.64 -24.32 -18.15 -9.07 -89.27 10.67 14.39 1.11 27.73 90.2 1.03 -1.309 0.108 0.95 0.003 0.015 0.019 0.013 
8.16137 0.275741 6088.97 5898.69 5.59 21168.422 1397 -59.94 -14.98 -59.34 -89.91 0.0 -40.06 -54.48 -4.01 0.0 -80.87 -46.1 0.0 -119.12 0.0 0.0 74.11 15.71 1.3 22.07 65.9 1.04 92.594 -0.419 0.968 0.025 0.002 0.005 0.0 
9.01831 -0.275454 3481.5 3445.19 4.36 4706.179 434 -68.1 -97.38 0.0 0.0 0.0 -89.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.34 12.01 1.62 14.0 26.5 1.05 -3.484 -0.617 0.987 0.013 0.0 0.0 0.0 
20.5547 0.152443 5287.28 5216.75 5.52 11463.037 431 -96.86 -63.93 -55.21 -52.3 0.0 -53.71 -58.01 -54.25 0.0 -44.39 -8.43 0.0 -105.12 0.0 0.0 65.99 13.15 1.41 39.9 35.7 1.07 -8.511 -0.825 0.977 0.003 0.01 0.01 0.0 
0.0258365 0.332162 82.1727 81.8558 4.25 2196.7007 95 -16.82 -13.96 -7.23 0.0 0.0 -93.64 -40.27 0.0 0.0 -114.58 0.0 0.0 0.0 0.0 0.0 48.22 15.31 1.38 33.4 57.5 1.1 22.5 0.771 0.995 0.002 0.003 0.0 0.0 
9.77207 0.634142 1808.05 1702.79 6.04 61760.181 2727 -68.12 -10.9 -78.34 -63.35 -16.35 -90.16 -40.57 -129.83 -27.05 -15.83 -13.46 -7.12 -74.07 -13.33 -77.95 38.57 15.14 1.46 32.98 95.0 1.01 -7.772 -0.777 0.94 0.017 0.016 0.014 0.013 
9.70573 0.150149 1217.48 1189.81 7.16 21823.136 1229 -52.03 -40.06 0.0 0.0 0.0 -116.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.56 12.57 1.47 24.0 77.9 1.03 222.106 -0.608 0.977 0.023 0.0 0.0 0.0 
5.47883 0.301876 641458 638780 3.71 3406.1278 198 -118.98 -71.39 0.0 0.0 0.0 -41.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.03 12.54 1.47 23.2 91.5 1.02 -3.994 -1.211 0.993 0.007 0.0 0.0 0.0 
26.0966 0.194027 1396.36 1367.7 7.51 6553.4269 287 -75.82 -43.22 -93.26 -25.02 0.0 -19.84 -12.3 -18.25 0.0 -66.27 -10.6 0.0 -64.78 0.0 0.0 28.18 12.13 1.51 33.4 98.7 1.01 -12.626 -1.371 0.971 0.024 0.004 0.001 0.0 
7.09894 0.12922 394.948 392.531 3.39 7839.7617 213 -53.29 -42.1 0.0 0.0 0.0 -29.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.96 12.63 1.31 58.3 89.2 1.01 -1.28 -0.287 0.991 0.009 0.0 0.0 0.0 
10.6263 0.146947 378.609 378.475 3.52 606.8459 27 -55.95 -22.38 0.0 0.0 0.0 -13.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.29 15.17 1.35 33.1 55.6 1.08 -1.728 -0.457 0.999 0.001 0.0 0.0 0.0 
30.8253 0.124137 18702.1 18580.7 5.76 9669.686 356 -118.51 -132.73 0.0 0.0 0.0 -96.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.57 13.15 1.57 40.8 41.9 1.01 -12.37 -1.222 0.992 0.008 0.0 0.0 0.0 
14.3249 0.0913685 1730.42 1699.5 7.09 25273.907 1136 -101.62 -65.04 0.0 0.0 0.0 -14.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.15 13.61 1.02 32.5 95.2 1.01 243.67 -0.516 0.979 0.021 0.0 0.0 0.0 
0.961201 0.345556 127.268 122.235 4.18 38003.073 1283 -18.49 -17.75 -6.47 0.0 0.0 -109.38 -80.94 0.0 0.0 -72.97 0.0 0.0 0.0 0.0 0.0 50.86 15.26 1.44 45.2 52.2 1.06 18.941 0.601 0.96 0.017 0.023 0.0 0.0 
0.62688 0.343186 38.0157 36.8542 4.84 1909.1512 154 -17.39 -16.17 -9.39 -20.69 0.0 -66.82 -63.48 -64.82 0.0 -66.71 -34.02 0.0 -105.4 0.0 0.0 33.25 12.78 1.15 16.1 61.0 1.09 29.021 0.543 0.964 0.006 0.025 0.005 0.0 
9.29623 0.110948 2748.68 2711.28 7.22 31558.289 919 -51.8 -76.15 0.0 0.0 0.0 -18.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.27 13.94 1.57 53.7 79.8 1.06 304.577 -0.733 0.983 0.017 0.0 0.0 0.0 
7.51642 0.0920386 552.686 538.466 3.16 5776.7677 219 -54.85 -15.91 -70.21 -38.94 -43.33 -110.77 -105.23 -161.72 -49.85 -37.69 -14.7 -56.54 -77.31 -27.06 -96.71 67.06 15.23 1.17 39.5 99.9 1.08 -1.079 -0.256 0.944 0.007 0.024 0.016 0.009 
21.5845 0.0742812 490.682 486.512 7.59 6333.7657 291 -82.55 -120.52 -47.05 0.0 0.0 -102.66 -24.64 0.0 0.0 -77.29 0.0 0.0 0.0 0.0 0.0 45.28 12.98 1.04 31.7 65.3 1.05 123.792 -0.663 0.97 0.025 0.005 0.0 0.0 
8.70753 0.2195 4133.98 4005.38 6.75 62648.686 2221 -55.8 -76.45 -32.36 -59.71 0.0 -73.24 -46.14 -94.48 0.0 -62.88 -26.41 0.0 -30.81 0.0 0.0 60.88 14.29 1.54 42.67 45.8 1.1 271.408 -0.666 0.958 0.023 0.006 0.013 0.0 
9.44362 0.0539985 3119.35 3071.24 7.39 23524.863 923 -63.75 -73.31 -9.56 0.0 0.0 -55.68 -73.5 0.0 0.0 -51.03 0.0 0.0 0.0 0.0 0.0 78.17 12.81 1.04 37.4 84.1 1.06 601.545 -0.347 0.984 0.006 0.01 0.0 0.0 
0.0384138 0.334539 510.285 488.85 5.22 24965.385 1043 -12.38 -12.38 -7.55 -2.97 -13.99 -110.05 -29.71 -75.93 -147.47 -97.82 -15.65 -90.97 -16.47 -4.94 -64.16 22.98 13.76 1.69 37.17 32.6 1.01 38.844 1.061 0.949 0.021 0.003 0.025 0.002 
23.0429 0.143198 158.137 153.809 4.35 22232.321 766 -83.03 -94.65 -63.1 -103.79 -69.75 -74.6 -110.41 -13.43 -105.93 -16.56 -22.36 -5.46 -34.26 -39.06 -93.39 12.33 13.4 1.13 44.1 26.4 1.1 -2.663 -0.871 0.955 0.009 0.011 0.002 0.023 
20.1976 0.0551233 360.385 360.385 3.85 0 0 -93.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.59 12.85 1.21 0.0 0.0 0.0 -1.845 -0.62 1.0 0.0 0.0 0.0 0.0 
49.5536 0.116078 4.43171e+07 4.43171e+07 6.78 0 0 -108.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.32 14.39 1.13 0.0 0.0 0.0 -10.037 -1.729 1.0 0.0 0.0 0.0 0.0 
0.620907 0.325946 173031 175769 3.73 14064.386 397 -99.45 -40.77 0.0 0.0 0.0 -98.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.63 14.57 1.28 55.1 58.6 1.04 -1.69 -0.564 0.986 0.014 0.0 0.0 0.0 
26.2739 0.0335683 6519.54 6635.18 3.41 17360.551 605 -114.27 -61.71 -103.99 -44.57 0.0 -24.36 -23.39 -19.24 0.0 -100.79 -39.31 0.0 -109.83 0.0 0.0 45.96 13.49 1.08 43.3 69.8 1.02 -1.576 -0.756 0.971 0.004 0.02 0.005 0.0 
14.5437 0.0970472 152.18 146.784 7.22 51391.915 2013 -44.75 -14.32 -66.68 -43.41 0.0 -93.36 -22.41 -114.83 0.0 -66.5 -25.27 0.0 -114.69 0.0 0.0 20.23 15.98 1.32 38.03 43.7 1.08 2.198 -0.767 0.964 0.014 0.012 0.01 0.0 
1.71654 0.39895 747.524 724.824 6.2 23919.716 971 -29.73 -21.11 -16.65 -34.19 0.0 -25.22 -13.11 -8.07 0.0 -114.5 -119.08 0.0 -81.59 0.0 0.0 59.02 12.57 1.17 36.3 62.4 1.02 243.644 -0.065 0.949 0.021 0.009 0.021 0.0 
6.72302 0.096015 786.673 753.781 3.25 29970.131 1147 -83.74 -91.28 -96.3 -95.46 -70.34 -17.2 -25.8 -3.96 -6.88 -118.79 -99.78 -58.21 -33.49 -21.1 -40.76 57.24 13.09 1.25 37.77 31.8 1.01 -1.582 -0.275 0.947 0.015 0.016 0.009 0.013 
0.487321 0.333756 971334 976057 3.08 1930.2171 204 -114.83 -96.46 0.0 0.0 0.0 -52.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.88 15.23 1.48 11.7 75.0 1.06 -2.367 -0.518 0.991 0.009 0.0 0.0 0.0 
2.33534 0.177016 80.4818 80.0105 3.94 3474.8125 182 -29.32 -29.91 0.0 0.0 0.0 -96.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.71 13.69 1.36 27.1 25.6 1.02 -1.097 -0.224 0.994 0.006 0.0 0.0 0.0 
13.4736 0.149903 1085.98 1060.66 6.64 19508.954 1244 -71.38 -17.84 -64.96 0.0 0.0 -74.52 -84.95 0.0 0.0 -93.15 0.0 0.0 0.0 0.0 0.0 61.92 14.7 1.24 21.4 31.0 1.02 189.56 -0.553 0.976 0.006 0.018 0.0 0.0 
8.90935 -0.0146039 2369.26 2316.92 6.16 30642.065 1076 -65.2 -62.59 0.0 0.0 0.0 -103.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.67 13.4 1.47 43.0 47.6 1.05 105.503 -0.626 0.977 0.023 0.0 0.0 0.0 
23.4567 0.145798 524.592 516.808 6.47 22821.491 744 -84.83 -95.86 -81.44 -104.34 0.0 -64.06 -52.53 -10.89 0.0 -36.06 -34.26 0.0 -97.99 0.0 0.0 36.39 15.0 1.25 47.2 52.2 1.0 -7.691 -0.992 0.966 0.01 0.009 0.015 0.0 
10.063 0.181134 4698.5 4698.5 4.18 0 0 -67.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.64 15.63 1.52 0.0 0.0 0.0 -4.029 -0.609 1.0 0.0 0.0 0.0 0.0 
0.27089 -0.384428 37.4777 35.0331 3.22 26728.435 1180 -16.87 -13.16 -11.3 -22.44 -7.93 -96.46 -126.36 -30.87 -85.85 -64.69 -27.82 -32.34 -71.68 -27.24 -83.19 14.42 12.96 1.55 34.33 57.5 1.04 -0.366 0.054 0.928 0.025 0.018 0.02 0.009 
3.8906 -0.357644 44.4356 42.4547 3.11 10447.62 411 -35.43 -50.31 -14.17 -27.28 -41.1 -82.56 -14.86 -28.07 -71.0 -48.86 -72.8 -65.96 -99.51 -95.53 -35.95 58.56 14.4 1.01 37.8 82.6 1.02 -0.514 -0.098 0.938 0.023 0.022 0.013 0.004 
26.0483 0.100424 712.753 710.272 5.59 3697.7341 168 -81.33 -74.82 -83.77 0.0 0.0 -68.59 -36.35 0.0 0.0 -116.37 0.0 0.0 0.0 0.0 0.0 38.04 12.67 1.42 32.1 95.6 1.06 -5.918 -0.935 0.994 0.002 0.004 0.0 0.0 
51.6157 0.116991 1124.41 1111.89 7.95 20364.11 667 -94.03 -76.16 0.0 0.0 0.0 -81.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39.04 13.72 1.29 46.9 32.6 1.06 28.251 -1.733 0.988 0.012 0.0 0.0 0.0 
1.03013 0.341863 2027.47 1950.57 4.93 17926.664 840 -17.55 -13.86 -15.62 -24.92 -9.83 -109.12 -50.2 -96.03 -105.85 -53.8 -25.29 -30.13 -78.92 -94.7 -103.49 74.78 15.28 1.52 30.23 68.0 1.02 97.736 1.047 0.955 0.021 0.016 0.001 0.007 
5.28282 0.143877 155.987 155.3 3.24 2482.0028 120 -47.14 -27.34 0.0 0.0 0.0 -82.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 53.99 14.27 1.09 29.7 68.1 1.02 -0.885 -0.199 0.995 0.005 0.0 0.0 0.0 
0.638175 0.281414 228.871 228.871 4.97 0 0 -31.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.62 14.6 1.29 0.0 0.0 0.0 31.402 -0.174 1.0 0.0 0.0 0.0 0.0 
6.63683 0.305797 2.02743e+06 2.27515e+06 4.94 18793.177 534 -98.47 -30.53 -75.82 0.0 0.0 -116.96 -30.41 0.0 0.0 -87.62 0.0 0.0 0.0 0.0 0.0 26.82 15.18 1.63 55.3 25.1 1.08 -4.834 -1.682 0.965 0.021 0.014 0.0 0.0 
26.6276 0.221441 3442.44 3569.69 6.56 21930.077 967 -83.09 -37.39 -25.76 -29.08 -42.38 -101.61 -26.42 -16.26 -73.16 -10.94 -9.08 -4.16 -80.81 -108.29 -68.22 32.49 13.43 1.7 32.9 56.1 1.02 -9.83 -1.894 0.978 0.002 0.001 0.013 0.006 
2.13374 0.344169 1441.42 1401.68 5.79 29499.615 1231 -15.26 -8.7 -18.62 0.0 0.0 -93.5 -67.32 0.0 0.0 -32.21 0.0 0.0 0.0 0.0 0.0 50.09 12.25 1.5 34.8 87.8 1.04 172.273 1.389 0.972 0.017 0.011 0.0 0.0 
8.61728 0.2393 6876.12 6556.99 7.31 28986.724 1052 -56.06 -6.17 -10.65 -6.73 0.0 -31.73 -28.56 -13.64 0.0 -118.0 -127.44 0.0 -101.95 0.0 0.0 59.28 15.55 1.54 41.5 63.1 1.04 405.899 -0.807 0.943 0.013 0.024 0.02 0.0 
12.3253 0.221167 7327.52 6969.02 6.59 48082.572 1911 -81.35 -37.42 -46.37 -37.42 -30.1 -59.81 -71.77 -14.95 -6.58 -11.85 -3.2 -7.35 -76.62 -45.97 -35.44 57.93 12.34 1.68 38.0 98.3 1.04 120.605 -0.985 0.943 0.019 0.022 0.009 0.007 
17.1502 0.221234 4515.62 4428.75 6.37 22118.237 907 -80.59 -99.13 -22.57 0.0 0.0 -106.83 -82.26 0.0 0.0 -99.34 0.0 0.0 0.0 0.0 0.0 52.66 14.61 1.65 36.0 50.8 1.09 39.386 -1.2 0.977 0.004 0.019 0.0 0.0 
3.51775 0.248679 6742.45 6513.19 5.89 20120.649 1536 -32.45 -21.74 -32.45 -4.22 -12.98 -50.57 -75.86 -17.19 -63.72 -22.5 -18.9 -32.85 -14.06 -8.01 -15.47 69.53 15.97 1.4 17.4 49.9 1.07 224.918 -0.223 0.955 0.001 0.01 0.018 0.016 
11.9965 0.145026 199.099 195.138 5.35 17331.479 524 -57.93 -86.32 -40.55 0.0 0.0 -81.47 -113.24 0.0 0.0 -45.63 0.0 0.0 0.0 0.0 0.0 35.5 13.23 1.22 51.5 76.9 1.04 -4.391 -0.476 0.972 0.014 0.014 0.0 0.0 
1.17681 -0.045533 1803.11 1781.54 7.32 28666.95 793 -30.4 -17.02 0.0 0.0 0.0 -11.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.65 14.34 1.56 57.1 27.3 1.03 363.694 -0.451 0.986 0.014 0.0 0.0 0.0 
19.7433 0.176178 527.399 522.071 6.86 15591.816 579 -57.02 -25.66 -37.06 0.0 0.0 -76.27 -98.39 0.0 0.0 -39.61 0.0 0.0 0.0 0.0 0.0 20.4 13.05 1.41 40.3 48.1 1.01 -7.636 -1.038 0.989 0.01 0.001 0.0 0.0 
8.72958 0.251762 1475.79 1439.65 4.68 36914.096 1059 -51.39 -53.96 -8.22 0.0 0.0 -64.1 -75.0 0.0 0.0 -38.22 0.0 0.0 0.0 0.0 0.0 34.06 14.39 1.69 54.8 50.1 1.06 -3.699 -0.82 0.971 0.021 0.008 0.0 0.0 
4.02896 0.228038 2384.44 2292.34 7.13 75266 2306 -45.11 -8.57 -40.15 -36.99 -42.85 -108.67 -55.42 -102.15 -19.56 -23.57 -28.52 -10.84 -45.57 -45.11 -58.0 51.31 12.2 1.48 50.7 83.2 1.09 327.103 -0.497 0.954 0.003 0.017 0.018 0.008 
18.1335 0.1713 12214.1 12047.3 3.22 5338.9529 374 -104.4 -115.88 -139.9 0.0 0.0 -44.19 -39.33 0.0 0.0 -77.07 0.0 0.0 0.0 0.0 0.0 52.58 12.71 1.67 18.6 47.8 1.05 -2.794 -0.91 0.984 0.001 0.015 0.0 0.0 
11.2206 0.165182 2891.95 3162.92 4.44 3450.4205 241 -69.7 -66.91 -103.85 -59.94 -12.55 -37.02 -47.76 -22.95 -29.99 -105.57 -98.18 -108.74 -86.18 -74.11 -43.9 67.61 15.44 1.46 19.5 36.7 1.03 -3.518 -0.576 0.963 0.015 0.007 0.008 0.007 
5.28345 -0.0229288 74.2129 72.3311 3.74 10818.052 747 -38.31 -40.99 -39.08 0.0 0.0 -96.5 -60.8 0.0 0.0 -100.43 0.0 0.0 0.0 0.0 0.0 37.44 13.8 1.07 19.2 88.3 1.08 -1.116 -0.181 0.974 0.012 0.014 0.0 0.0 
